tweet,date,city,user_location,place,coordinates,id,link
"AQUÍ LO TIENEN: LA FAMOSA MARCA DE AGUA QUE EL DEPARTAMENTO DE SEGURIDAD NACIONAL IMPLEMENTÓ EN LAS BOLETAS DE VOTACIÓN POR ODEN DE DONALD TRUMP

 demócratas están en PÁNICO porque saben QUE NO PUEDEN ESCAPAR de la trampa que el presidente les puso para exponer la verdad al mundo https://t.co/XjTEej6YoZ",2020-11-08 21:33:50,Bogota,Tolemaida,,,1325552131454230529,https://twitter.com/i/web/status/1325552131454230529
"Decisiones de gobierno del presidente pasaron cuenta. Estigmatización del resultado, la estrategia republicana. https://t.co/vcrPcCTifo vía @lapatriacom",2020-11-08 21:15:00,Bogota,"Manizales, Colombia",,,1325547391513030656,https://twitter.com/i/web/status/1325547391513030656
"¿Qué puede pasar si Donald Trump se niega a abandonar la Casa Blanca?
https://t.co/nIk6VQd7sz",2020-11-08 21:00:28,Bogota,Locombia,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325543735200014336,https://twitter.com/i/web/status/1325543735200014336
"#Mundo | Joe Biden pide ""cerrar heridas"" para atraer a los votantes de Donald Trump

👉 https://t.co/RaILmzH664 https://t.co/88BPP5cdk2",2020-11-08 20:30:00,Bogota,Bogotá,,,1325536067378819072,https://twitter.com/i/web/status/1325536067378819072
¡Qué frío tan Donald Trump!,2020-11-08 19:58:54,Bogota,"Bogotá, Colombia",,,1325528241289965570,https://twitter.com/i/web/status/1325528241289965570
"Se vienen meses difíciles para el casi expresidente.
https://t.co/pBjwX75TZY",2020-11-08 19:39:13,Bogota,Bogotá,,,1325523288743927808,https://twitter.com/i/web/status/1325523288743927808
"#NuevoVideo 

Más allá de los resultados, Estados Unidos puede enfrentar un complejo proceso judicial nada alentador ni favorable. 

Nueva reflexión en mi canal sobre la salida de Donald Trump de la Casa Blanca. 

Espero sus comentarios. 

https://t.co/Qc8Y4V3dx9 https://t.co/g9wtyI0hBO",2020-11-08 19:21:25,Bogota,Bogotá - Colombia,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325518806605770752,https://twitter.com/i/web/status/1325518806605770752
... esto de ser venezolano y tener que discutir en 2020 ¡sobre Donald Trump!,2020-11-08 19:13:53,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325516910713315328,https://twitter.com/i/web/status/1325516910713315328
"DUQUE, URIBE, SOROS, TRUMP, BIDEN, LA CORTE,
CNN, CARACOL, RCN

En Colombia ALVARO URIBE VELEZ,
es lo que en USA el señor DONALD TRUMP:
les destapó en los medios y en las redes,
a dictaSOROS y la comunicación:
tomarse el mundo con jueces y canales,
con Biden BOBO y la corrupción",2020-11-08 19:12:43,Bogota,Bogotá- Colombia,,,1325516617762152455,https://twitter.com/i/web/status/1325516617762152455
#Elecciones2020 | El humor y la comedia también estuvieron presentes en la celebración del triunfo de Joe Biden en las elecciones. Jim Carrey imitó a Joe Biden y le envió un mensaje a Trump. Le mostramos👇 https://t.co/vFHVWzgP3E,2020-11-08 18:50:33,Bogota,Bogotá,,,1325511039400677377,https://twitter.com/i/web/status/1325511039400677377
"Sin dudarlo Donald Trump un impresentable que usaba la mentira permanentemente y por eso hoy, como con el cuento del pastor mentiroso y el lobo feroz, nadie le cree sobre el fraude en las elecciones y más cuando lo hace sin pruebas. Lo único malo de todo esto es el Trumpismo https://t.co/kCYP2o43sD",2020-11-08 18:41:52,Bogota,Bogotá Colombia,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='000740067e1156ab', url='https://api.twitter.com/1.1/geo/id/000740067e1156ab.json', place_type='city', name='Chía', full_name='Chía, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.1161780014865, 4.78798699813275], [-73.9964160000843, 4.78798699813275], [-73.9964160000843, 4.88515799906102], [-74.1161780014865, 4.88515799906102]]]), attributes={})",,1325508856420700165,https://twitter.com/i/web/status/1325508856420700165
"¿Por qué el xenófobo, racista, machista y violento Donald Trump mencionó a Petro al que veía como un peligro? 

¿Por qué no veía como un peligro a @sergio_Fajardo o a @ClaudiaLopez ?

Porque el fascismo reconoce el cambio y su intención es extinguirlo",2020-11-08 18:34:41,Bogota,Bogotá- Colombia,,,1325507048805715970,https://twitter.com/i/web/status/1325507048805715970
"🚨 Polarización, coronavirus y protestas, entre los desafíos que deberá enfrentar Joe Biden cuando se posesione como presidente de Estados Unidos. Este es el país que recibirá el demócrata 👉 https://t.co/d4bQ4EL1XN https://t.co/mAoCZqVaR4",2020-11-08 18:05:45,Bogota,"Bogotá, Colombia",,,1325499768093683714,https://twitter.com/i/web/status/1325499768093683714
"Después de ver la actitud de negación de Donald Trump, quiero decirle a las madres y padres de familia, por favor eduquen hijos que quieran ganar pero sobretodo hijos que aprendan y acepten perder. Todo es parte del proceso de crecimiento que tenemos como seres humanos.",2020-11-08 17:47:28,Bogota,"Bogotá, Colombia",,,1325495163553271810,https://twitter.com/i/web/status/1325495163553271810
"En un discurso muy a su estilo, en el que apuntó a contagiar a sus simpatizantes de los sentimientos más populares durante su gestión, el miedo y el odio, Trump retomó los argumentos que cavaron su propia tumba. 
https://t.co/8uDLHUD7xD",2020-11-08 17:45:03,Bogota,"Bogotá, Colombia",,,1325494554871656449,https://twitter.com/i/web/status/1325494554871656449
"En una declaración pública este sábado, el presidente electo de EE. UU. les pidió a quienes votaron por Donald Trump una oportunidad para unirse.

¿Está conforme con el resultado?

https://t.co/oCbUl8gpXu",2020-11-08 17:45:00,Bogota,"Bogotá, Colombia",,,1325494543173754881,https://twitter.com/i/web/status/1325494543173754881
"La lección que le da @nytimes  a @realDonaldTrump  el gran mal perdedor !!! 📌

You Can Do This, Donald Trump https://t.co/BNcOghzGjk",2020-11-08 17:42:01,Bogota,bogota,,,1325493791432773643,https://twitter.com/i/web/status/1325493791432773643
La idiosincrasia gringa en un hombre. Donald Trump. https://t.co/G6AJ0netoN,2020-11-08 17:07:24,Bogota,"Bogotá, Colombia",,,1325485080572284928,https://twitter.com/i/web/status/1325485080572284928
#Elecciones2020 | VIDEO: Jim Carrey imitó a Joe Biden y se burló de la derrota de Donald Trump. Le mostramos 👉 https://t.co/jhUnosaHSz https://t.co/GUqnFy610R,2020-11-08 16:55:40,Bogota,"Bogotá, Colombia",,,1325482127350181889,https://twitter.com/i/web/status/1325482127350181889
Esta portada la hizo Donald Trump? https://t.co/jXlGKbysbT,2020-11-08 16:38:47,Bogota,Bogotá,,,1325477878608355330,https://twitter.com/i/web/status/1325477878608355330
"#PalabrasDeDuqueABiden “el presidente Uribe le manda saludes, que lo quiere mucho y 
Aunque me dijeron que apoyara Donald  Trump porque  me dijeron que  su ideario es Castro Chavista,  me dijeron que los felicite por su triunfo a ud. y  a “LA VIEJA ESA”",2020-11-08 16:36:47,Bogota,,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325477376827006976,https://twitter.com/i/web/status/1325477376827006976
"@RevistaSemana @PinzonBueno @lcvelez Otro de los que asesoró a Donald Trump en aplicar la teoría conspiracionista del Castro Chavismo, mentira que exporta su jefe Alvaro Uribe Vélez",2020-11-08 16:17:50,Bogota,Manizales,,,1325472609325248513,https://twitter.com/i/web/status/1325472609325248513
"🚨 Polarización, coronavirus y protestas, entre los desafíos que deberá enfrentar Joe Biden cuando se posesione como presidente de Estados Unidos. Le contamos👇 https://t.co/Rpr1pcDmq4",2020-11-08 16:14:42,Bogota,Bogotá,,,1325471820221444096,https://twitter.com/i/web/status/1325471820221444096
"Greta Thunberg a Trump: «Relájate Donald, Relájate» https://t.co/cysofKkkWV a través de @avanzar colombia",2020-11-08 15:55:12,Bogota,Bogotá - Colombia,,,1325466912688644096,https://twitter.com/i/web/status/1325466912688644096
"...! Quiero felicitar al nuevo presidente de Estados Unidos, @Joe Biden, en contra de un régimen contra todas posibilidades de ganarle al presidente Donald Trump, fue un trabajo épico, que le devuelve la confianza al mundo en favor del cambio climático.
https://t.co/00vqoPf3jL",2020-11-08 15:45:51,Bogota,Bogotá,,,1325464558757171200,https://twitter.com/i/web/status/1325464558757171200
"Si Estados Unidos pudo sacudirse de un payaso racista como Donald Trump, porque Colombia no puede sacudirse de un torpe cerdo y de su mentor exconvicto @AlvaroUribeVel ? https://t.co/TJgHqifjjJ",2020-11-08 15:35:43,Bogota,Bogota - Colombia ,,,1325462008481918984,https://twitter.com/i/web/status/1325462008481918984
"No soy director de un medio, pero creo que más que un acto de censura, fue claro que los medios no pueden ser solo caja de resonancia; hay en juego mucho y la desición fue dificil, pero en los actuales momentos se requiere una reflexión profunda. https://t.co/aqwSUXserd",2020-11-08 15:34:00,Bogota,"Armenia, Quindío",,,1325461577399750656,https://twitter.com/i/web/status/1325461577399750656
"#Mundo | 🗣️ Joe Biden pide ""cerrar heridas"" para atraer a los votantes de Donald Trump

Más detalles aquí 👉 https://t.co/RaILmzYHuE https://t.co/JjjO4PT7GD",2020-11-08 15:22:44,Bogota,Bogotá,,,1325458740368330754,https://twitter.com/i/web/status/1325458740368330754
La rabieta de Donald Trump por su derrota es la misma que arma el muchachito cuando le pide al Niño Dios un tanque de guerra y recibe un libro para colorear. https://t.co/bQ6XQrwSUv,2020-11-08 15:14:05,Bogota,"Bogotá, Colombia","Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325456563549704193,https://twitter.com/i/web/status/1325456563549704193
Seguimos en el debate... El día en que los medios silenciaron a un presidente de Estados Unidos https://t.co/zhmiGrZXHv,2020-11-08 15:12:16,Bogota,Bogotá,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325456105925992454,https://twitter.com/i/web/status/1325456105925992454
"@CeDemocratico @Juan_EspinalR Duque es un tipo peligroso. Más que tonto es hipócrita. 

- Apoyó de frente el golpe de Estado a Evo en Bolivia y ahora asiste a la posesión de Luis Arce porque ganó.

- Le hizo campaña de frente a Donald Trump y ahora se va en elogios apoyando a Biden porque ganó.

El moderado.",2020-11-08 15:08:28,Bogota,Espinal tolima colombia,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325455152397099009,https://twitter.com/i/web/status/1325455152397099009
"Nos debe extrañar de esta pobre uribestia @MariaFdaCabal ?
Claro que no! Siempre con perdedores! No da para más. Solo sirve para servirle los tintos al patrón. https://t.co/H7cQOkhBXI vía @Pulzo",2020-11-08 15:07:12,Bogota,Bogotá D.C.,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325454832057135105,https://twitter.com/i/web/status/1325454832057135105
"¿Por qué perdió Donald Trump la reelección?
https://t.co/8uDLHUD7xD https://t.co/OX752qo7zM",2020-11-08 15:05:03,Bogota,"Bogotá, Colombia",,,1325454293172883456,https://twitter.com/i/web/status/1325454293172883456
@NoticiasRCN El pueblo decidirá y si no un ejemplo el señor DONALD TRUMP realmente no es político se cree autosuficiente y ni con todo su dinero y el poder su pudo ssostener,2020-11-08 15:02:06,Bogota,bogota,,,1325453549237641218,https://twitter.com/i/web/status/1325453549237641218
"Decisiones de gobierno del presidente pasaron cuenta. Estigmatización del resultado, la estrategia republicana. https://t.co/vcrPcCBHnQ vía @lapatriacom",2020-11-08 15:00:02,Bogota,"Manizales, Colombia",,,1325453026988011521,https://twitter.com/i/web/status/1325453026988011521
